20080304	r_down
20080307	r_up
20080311	r_up
20080313	r_up
20080320	r_up
20080324	r_down
20080325	r_up
20080327	r_up
20080331	r_down
20080401	r_up
20080402	r_down
20080403	r_up
20080407	r_down
20080408	r_down
20080409	r_down
20080410	r_up
20080416	r_up
20080418	r_up
20080423	r_up
20080424	r_up
20080425	r_down
20080428	r_up
20080429	r_down
20080502	r_up
20080506	r_down
20080507	r_down
20080508	r_up
20080509	r_down
20080512	r_down
20080513	r_down
20080515	r_up
20080519	r_up
20080527	r_up
20080529	r_up
20080530	r_up
20080602	r_down
20080606	r_down
20080611	r_down
20080624	r_up
20080625	r_up
20080626	r_down
20080702	r_down
20080708	r_up
20080709	r_down
20080715	r_up
20080716	r_up
20080722	r_down
20080723	r_up
20080724	r_up
20080725	r_up
20080730	r_down
20080801	r_down
20080804	r_up
20080805	r_up
20080807	r_down
20080811	r_up
20080815	r_up
20080819	r_down
20080820	r_up
20080821	r_up
20080826	r_up
20080827	r_down
20080828	r_up
20080910	r_down
20080911	r_up
20080912	r_up
20080915	r_down
20080916	r_down
20080917	r_down
20080923	r_down
20080924	r_up
20080925	r_up
20080926	r_up
20080930	r_up
20081001	r_down
20081002	r_down
20081003	r_up
20081006	r_down
20081007	r_down
20081008	r_up
20081010	r_down
20081015	r_down
20081020	r_up
20081022	r_down
20081023	r_up
20081024	r_down
20081027	r_up
20081028	r_up
20081029	r_down
20081110	r_up
20081111	r_down
20081117	r_up
20081124	r_up
20081125	r_up
20081201	r_down
20081203	r_up
20081212	r_up
20081216	r_up
20081217	r_down
20081218	r_up
20081219	r_down
20081224	r_down
20081229	r_down
20081231	r_up
20090105	r_down
20090112	r_down
20090113	r_down
20090115	r_down
20090123	r_up
20090127	r_up
20090128	r_down
20090129	r_down
20090130	r_down
20090204	r_down
20090210	r_down
20090211	r_up
20090212	r_down
20090213	r_down
20090217	r_down
20090223	r_down
20090224	r_up
20090227	r_down
20090302	r_down
20090303	r_down
20090304	r_up
20090305	r_down
20090306	r_up
20090309	r_up
20090310	r_up
20090313	r_up
20090316	r_down
20090319	r_down
20090323	r_up
20090324	r_down
20090325	r_up
20090327	r_down
20090330	r_up
20090331	r_up
20090401	r_up
20090402	r_down
20090406	r_up
20090409	r_down
20090417	r_up
20090420	r_down
20090423	r_up
20090427	r_up
20090428	r_down
20090429	r_down
20090430	r_up
20090511	r_down
20090513	r_down
20090514	r_up
20090518	r_up
20090526	r_down
20090527	r_down
20090529	r_up
20090601	r_up
20090602	r_up
20090603	r_down
20090609	r_down
20090612	r_down
20090625	r_up
20090715	r_up
20090716	r_up
20090721	r_up
20090722	r_up
20090723	r_up
20090724	r_up
20090728	r_down
20090729	r_up
20090731	r_up
20090803	r_up
20090804	r_up
20090831	r_up
20090914	r_up
20090916	r_up
20090917	r_down
20090918	r_up
20090930	r_down
20091002	r_up
20091016	r_down
20091020	r_up
20091021	r_down
20091022	r_down
20091023	r_down
20091026	r_down
20091028	r_up
20091102	r_down
20091105	r_up
20091110	r_up
20091116	r_up
20091117	r_down
20091204	r_down
20091207	r_up
20091210	r_up
20091211	r_up
20091214	r_up
20091216	r_up
20091221	r_up
20091222	r_down
20091223	r_up
20091224	r_up
20091228	r_up
20091229	r_down
20100106	r_down
20100107	r_up
20100113	r_up
20100127	r_up
20100128	r_down
20100129	r_up
20100216	r_up
20100217	r_up
20100219	r_up
20100223	r_down
20100302	r_up
20100303	r_down
20100304	r_up
20100305	r_up
20100309	r_down
20100311	r_up
20100319	r_down
20100322	r_up
20100325	r_up
20100409	r_up
20100423	r_up
20100428	r_up
20100429	r_up
20100430	r_down
20100503	r_down
20100504	r_up
20100505	r_down
20100513	r_down
20100517	r_up
20100527	r_up
20100603	r_down
20100607	r_up
20100608	r_up
20100611	r_up
20100621	r_down
20100624	r_up
20100629	r_down
20100709	r_up
20100712	r_down
20100722	r_up
20100723	r_down
20100727	r_up
20100729	r_down
20100803	r_up
20100804	r_up
20100820	r_up
20100824	r_down
20100907	r_up
20100908	r_up
20100909	r_up
20100915	r_up
20100920	r_up
20100923	r_down
20100924	r_down
20100929	r_down
20101001	r_up
20101004	r_down
20101005	r_up
20101011	r_up
20101018	r_up
20101019	r_down
20101020	r_up
20101025	r_up
20101026	r_down
20101027	r_up
20101101	r_up
20101103	r_down
20101104	r_up
20101105	r_down
20101201	r_up
20101206	r_down
20101213	r_up
20101214	r_up
20101217	r_down
20110106	r_down
20110112	r_up
20110113	r_down
20110114	r_down
20110125	r_up
20110126	r_down
20110127	r_up
20110128	r_down
20110203	r_up
20110204	r_up
20110207	r_up
20110215	r_up
20110216	r_up
20110308	r_up
20110322	r_up
20110323	r_down
20110325	r_up
20110406	r_up
20110428	r_up
20110429	r_down
20110503	r_up
20110504	r_down
20110516	r_down
20110517	r_down
20110520	r_down
20110523	r_down
20110526	r_up
20110601	r_down
20110602	r_down
20110607	r_up
20110614	r_up
20110615	r_down
20110623	r_up
20110624	r_down
20110627	r_down
20110707	r_up
20110708	r_down
20110712	r_up
20110715	r_down
20110718	r_down
20110719	r_up
20110720	r_up
20110721	r_up
20110722	r_down
20110727	r_down
20110728	r_up
20110729	r_down
20110801	r_down
20110804	r_down
20110805	r_up
20110811	r_up
20110818	r_down
20110826	r_up
20110829	r_up
20110830	r_down
20110906	r_up
20110908	r_down
20110913	r_up
20110923	r_up
20110928	r_down
20111004	r_up
20111007	r_down
20111014	r_down
20111019	r_down
20111027	r_up
20111114	r_down
20111121	r_down
20111128	r_up
20111202	r_down
20111213	r_up
20111214	r_up
20111215	r_up
20111222	r_down
20120103	r_down
20120109	r_down
20120110	r_up
20120125	r_up
20120126	r_down
20120201	r_up
20120215	r_up
20120328	r_up
20120329	r_down
