2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	-0.476043
r_up	technology	2.7433
r_up	20	-1.03744
r_up	$	-0.091514
r_up	lower	-2.09829
r_up	's	0.126743
r_up	dry	-0.230257
r_up	following	-1.03027
r_up	runs	-0.230257
r_up	first-quarter	-0.230257
r_up	focus	0.771758
r_up	20c	0.950826
r_up	11c	0.950826
r_up	profit	2.90519
r_up	rise	2.87009
r_up	amp	-2.89108
r_up	exec	-3.3299
r_up	chief	-0.816037
r_up	led	1.63149
r_up	plunge	-4.79438
r_up	shares	-2.08516
r_up	fail	2.88425
r_up	close	1.02278
r_up	gainers	1.65332
r_up	gains	-2.80519
r_up	lift	2.73589
r_up	tech	-0.65614
r_up	retreat	-3.21135
r_up	telecoms	-4.07189
r_up	gain	2.97448
r_up	sales	1.69532
r_up	but	-1.09006
r_up	2009	0.532316
r_up	rebounds	-1.72105
r_up	technical	-0.344201
r_up	hurdles	-0.344201
r_up	markets	-0.344201
r_up	surprising	-0.344201
r_up	surpass	-0.344201
r_up	stocks	0.316534
r_up	declining	0.939747
r_up	leads	-1.62163
r_up	losses	-3.53966
r_up	''	1.04367
r_up	``	1.04367
r_up	bonus	-0.573671
r_up	rewarded	-0.573671
r_up	leaving	-0.573671
r_up	four-year	-0.460493
r_up	low	-0.460493
r_up	plunges	-0.460493
r_up	buy	1.88897
r_up	posts	0.196072
r_up	75	-1.27557
r_up	fears	0.891133
r_up	recession	0.891133
r_up	broader	0.891133
r_up	6	-2.33483
r_up	s	-1.72106
r_up	clean	-0.860531
r_up	seeks	-0.860531
r_up	down	-0.265436
r_up	surprises	-1.12709
r_up	advisories	-1.12709
r_up	earnings	3.88287
r_up	up	0.712066
r_up	decliners	-2.0911
r_up	21	2.6734
r_up	11	3.01689
r_up	below	1.80486
r_up	slip	1.80486
r_up	1,400	1.80486
r_up	acquisitions	0.48657
r_up	center	0.727808
r_up	singles	0.48657
r_up	candidates	0.48657
r_up	out	0.48657
r_up	fall	-1.97738
r_up	cuts	0.425442
r_up	worries	0.140506
r_up	advance	0.526341
r_up	higher	2.67761
r_up	50	-0.913176
r_up	results	5.21225
r_up	first	2.06343
r_up	soars	0.735005
r_up	stability	4.80043
r_up	strengthens	-1.72098
r_up	expected	-0.470996
r_up	drop	-1.95472
r_up	atop	0.891147
r_up	major	0.891147
r_up	resistance	0.891147
r_up	see	-4.98709
r_up	techs	0.326898
r_up	'grand	-1.65881
r_up	rally	3.24528
r_up	4	-1.72106
r_up	flex	6.41964
r_up	8	0.950826
r_up	88	0.950826
r_up	27	-1.63006
r_up	ekes	-7.93665
r_up	late	-0.379909
r_up	opportunity	-0.168285
r_up	pay	0.74933
r_up	into	0.74933
r_up	year	0.74933
