2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	-0.0818054
r_up	results	-1.2628
r_up	tops	2.54455
r_up	after	0.465923
r_up	focus	0.526414
r_up	up	0.366013
r_up	down	-2.94981
r_up	repay	2.87149
r_up	gaining	0.0162485
r_up	's	-0.149146
r_up	surprises	-0.314894
r_up	shares	2.32239
r_up	jump	3.22233
r_up	advisories	-0.314894
r_up	biggest	0.0162485
r_up	stocks	0.197485
r_up	6.2	-3.73793
r_up	net	-0.616661
r_up	drops	-2.35436
r_up	2.7	-5.40195
r_up	afternoon	1.07082
r_up	retreat	-7.77718
r_up	71	-0.285942
r_up	problem	1.21416
r_up	fade	1.21416
r_up	tests	0.811085
r_up	bank	1.06843
r_up	criticizes	-3.9932
r_up	sector	1.22744
r_up	gains	0.0880736
r_up	some	2.29513
r_up	reports	1.02401
r_up	banks	-0.982585
r_up	rally	2.6819
r_up	more	0.0679035
r_up	billion	3.98197
r_up	weigh	-4.90314
r_up	$	0.0349963
r_up	data	-1.20414
r_up	new	-0.221377
r_up	debt	2.3169
r_up	issue	0.115807
r_up	upgrade	-1.60927
r_up	35	-1.60927
r_up	trade	-2.37018
r_up	cut	-1.2013
r_up	eye	-0.46087
r_up	investors	-0.46087
r_up	tactics	-0.46087
r_up	'm	-0.46087
r_up	800	-0.46087
r_up	2.1	-1.07366
r_up	6.3	1.52251
r_up	close	-1.34804
r_up	spotlight	1.78688
r_up	500	1.25679
r_up	2.2	-1.9727
r_up	offers	-1.2079
r_up	selling	-3.3004
r_up	around	-2.53066
r_up	fall	-0.760627
r_up	before	-0.394606
r_up	set	-4.22401
r_up	back	0.902702
r_up	gain	3.72455
r_up	11	-0.318947
r_up	rise	1.00582
r_up	1	-0.138543
r_up	out	-2.81624
r_up	posts	-2.01112
r_up	dip	-1.70398
r_up	charge-offs	-0.0935317
r_up	adapt	-2.11486
r_up	21	0.465247
r_up	slide	4.93434
r_up	news	4.94913
r_up	...	2.74294
r_up	3.9	-6.83476
r_up	lift	0.300058
r_up	higher	3.50848
r_up	profits	1.91918
r_up	pull	1.86098
r_up	big	1.1252
r_up	confidence	2.81222
r_up	1.8	2.5686
r_up	profit	-1.44977
r_up	9.2	2.27889
r_up	slips	-3.50691
r_up	--	3.67435
r_up	n't	0.165299
r_up	4.83	-2.40404
r_up	4.2	1.9451
r_up	5	1.34862
r_up	unwary	-0.50905
r_up	students	-0.50905
r_up	deals	-0.50905
r_up	+125	-0.50905
r_up	12	-1.32064
r_up	bailout	0.0123143
r_up	recipients	0.0123143
r_up	4.1	1.81139
r_up	sees	6.21105
r_up	2010	-2.36827
r_up	mixed	-0.68951
r_up	views	2.76757
r_up	shadow	0.301299
r_up	left	2.12699
r_up	'08	2.42833
r_up	k	-0.575185
r_up	401	-0.575185
r_up	13	-2.14138
r_up	strong	-3.23228
r_up	jumps	4.04867
r_up	surge	5.13957
r_up	law	1.25053
r_up	consumers	1.25053
r_up	comments	-5.7756
r_up	lifts	2.24543
r_up	keep	1.4345
r_up	again	-1.46909
r_up	financial	-0.85083
r_up	fears	2.30968
r_up	15	-1.96615
r_up	ends	-0.41997
r_up	3	1.13775
r_up	tumble	4.0499
r_up	market	-2.28064
r_up	modest	-1.10172
r_up	surrender	-1.10172
r_up	reform	3.30661
r_up	14	-1.50783
r_up	year-end	-2.91987
r_up	point	-2.91987
r_up	manager	6.58762
r_up	relief	2.28698
r_up	3.7	0.820963
r_up	47	-1.15917
r_up	hit	-0.5539
r_up	jitters	-1.38811
r_up	streak	-5.05186
r_up	snap	-1.03538
r_up	60	-1.02615
r_up	2	3.24874
r_up	bolster	2.84441
r_up	33	-0.484532
r_up	mild	0.694162
r_up	eyed	0.694162
r_up	post	0.694162
r_up	3.6	-0.944323
r_up	spark	-1.79438
r_up	help	-3.00261
r_up	19	-2.00105
r_up	17.4	2.9913
r_up	finish	-0.972893
r_up	'll	-2.12155
r_up	money	-5.11446
r_up	92	2.27891
r_up	1.9	3.13172
r_up	end	2.10928
r_up	drive	0.565394
