$	LO	3.529460
8	LO	3.067580
rise	LO	2.754330
2013	LO	2.091720
2010	LO	2.091720
44	LO	2.091720
sticking	LO	2.091200
20	LO	1.957750
3	LO	1.419090
2nd	LO	1.280100
17	LO	1.187670
's	LO	1.122890
debate	LO	1.045830
bull/bear	LO	1.045830
mortgage	LO	1.045430
pay	LO	1.045430
warnings	LO	0.523039
new	LO	0.523039
set	LO	0.523039
1	LO	-5.832780
10	LO	-3.472570
26	LO	-3.208910
0.8	LO	-2.986020
focus	LO	-2.970010
35	LO	-2.805340
200,000	LO	-2.303180
500	LO	-1.800970
2.6	LO	-1.158050
6	LO	-1.157730
tobacco	LO	-1.151620
portfolio	LO	-1.151620
6.6	LO	-0.942364
slides	LO	-0.767717
report	LO	-0.767717
valuation	LO	-0.767717
7	LO	-0.460650
dividend	LO	-0.460650
averaging	LO	-0.460650
buy	LO	-0.460650
