CBS	20120402	33.4	33.24	r_down	
CBS	20120403	33.24	33.37	r_up	
CBS	20120404	33.37	32.5	r_down	
CBS	20120405	32.5	32.83	r_up	revolution:1 digital:1
CBS	20120409	32.83	32.05	r_down	news:1 forever:1 changed:1
CBS	20120410	32.05	30.83	r_down	'm:1
CBS	20120411	30.83	31.17	r_up	bitten:1 gets:1 business:1 e-book:1
CBS	20120412	31.17	31.7	r_up	
CBS	20120413	31.7	32.02	r_up	's:2
CBS	20120416	32.02	31.83	r_down	
CBS	20120417	31.83	32.33	r_up	
CBS	20120418	32.33	32.43	r_up	
CBS	20120419	32.43	32.78	r_up	
CBS	20120420	32.78	32.81	r_up	
CBS	20120423	32.81	32.18	r_down	
CBS	20120424	32.18	32.06	r_down	
CBS	20120425	32.06	32.76	r_up	hero:1 into:1 true:1
CBS	20120426	32.76	33.62	r_up	
CBS	20120427	33.62	33.82	r_up	long:1
CBS	20120430	33.82	32.88	r_down	
CBS	20120501	32.88	32.92	r_up	hours:1 rises:1 watch:1 after:1 falls:1
CBS	20120502	32.92	33.68	r_up	surprises:1 80:1 advisories:1 watch:1
CBS	20120503	33.68	33.55	r_down	
CBS	20120504	33.55	32.72	r_down	her:1 you:1 doesn’t:1 hate:1 care:1 if:1
CBS	20120507	32.72	32.48	r_down	
CBS	20120508	32.48	32.41	r_down	
CBS	20120509	32.41	32.45	r_up	
CBS	20120510	32.45	32.54	r_up	
CBS	20120511	32.54	32.31	r_down	's:1
CBS	20120514	32.31	31.3	r_down	's:1
CBS	20120515	31.3	31.49	r_up	
CBS	20120516	31.49	31.3	r_down	love:1
CBS	20120517	31.3	29.57	r_down	's:1
CBS	20120518	29.57	30.1	r_up	
CBS	20120521	30.1	31.03	r_up	
CBS	20120522	31.03	30.7	r_down	
CBS	20120523	30.7	30.98	r_up	not:1 music:1 investors’:1 but:1 ears:1
CBS	20120524	30.98	31.16	r_up	
CBS	20120525	31.16	31.09	r_down	
CBS	20120529	31.09	31.88	r_up	
CBS	20120530	31.88	31.07	r_down	's:1
CBS	20120531	31.07	31.44	r_up	's:2
CBS	20120601	31.44	29.88	r_down	
CBS	20120604	29.88	30.16	r_up	rules:1 industry:1 book:1 rewrite:1
CBS	20120605	30.16	31.0	r_up	
CBS	20120606	31.0	31.45	r_up	
CBS	20120607	31.45	31.36	r_down	
CBS	20120608	31.36	31.86	r_up	
CBS	20120611	31.86	31.21	r_down	
CBS	20120612	31.21	32.08	r_up	'':1 ``:1 reconsider:1 e-books:1
CBS	20120613	32.08	31.04	r_down	
CBS	20120614	31.04	31.35	r_up	romances:1
CBS	20120615	31.35	31.25	r_down	
