BMY	20120402	32.14	32.27	r_up	
BMY	20120403	32.27	32.58	r_up	
BMY	20120404	32.58	32.42	r_down	
BMY	20120405	32.42	32.4	r_down	
BMY	20120409	32.4	31.78	r_down	
BMY	20120410	31.78	31.24	r_down	
BMY	20120411	31.24	31.35	r_up	
BMY	20120412	31.35	31.31	r_down	
BMY	20120413	31.31	31.3	r_down	
BMY	20120416	31.3	31.68	r_up	
BMY	20120417	31.68	32.12	r_up	
BMY	20120418	32.12	32.29	r_up	
BMY	20120419	32.29	32.64	r_up	play:1 stocks:1 back:1 drug:1
BMY	20120420	32.64	32.93	r_up	
BMY	20120423	32.93	32.65	r_down	stock:1 hit:1 $:1 futures:1 1.26:1
BMY	20120424	32.65	32.68	r_up	
BMY	20120425	32.68	32.99	r_up	watch:1
BMY	20120426	32.99	32.48	r_down	12:1 watch:1
BMY	20120427	32.48	32.05	r_down	surprises:1 advisories:1
BMY	20120430	32.05	32.1	r_up	
BMY	20120501	32.1	32.25	r_up	
BMY	20120502	32.25	32.22	r_down	
BMY	20120503	32.22	32.23	r_up	
BMY	20120504	32.23	32.1	r_down	
BMY	20120507	32.1	32.19	r_up	
BMY	20120508	32.19	31.95	r_down	
BMY	20120509	31.95	31.56	r_down	
BMY	20120510	31.56	31.93	r_up	
BMY	20120511	31.93	31.85	r_down	's:1
BMY	20120514	31.85	31.66	r_down	
BMY	20120515	31.66	31.73	r_up	
BMY	20120516	31.73	31.76	r_up	
BMY	20120517	31.76	31.5	r_down	
BMY	20120518	31.5	31.48	r_down	
BMY	20120521	31.48	31.47	r_down	
BMY	20120522	31.47	31.58	r_up	
BMY	20120523	31.58	31.28	r_down	
BMY	20120524	31.28	31.74	r_up	
BMY	20120525	31.74	31.83	r_up	
BMY	20120529	31.83	32.07	r_up	n't:1
BMY	20120530	32.07	32.21	r_up	
BMY	20120531	32.21	32.07	r_down	
BMY	20120601	32.07	32.06	r_down	
BMY	20120604	32.06	32.38	r_up	watch:1 's:2
BMY	20120605	32.38	32.61	r_up	
BMY	20120606	32.61	32.75	r_up	
BMY	20120607	32.75	32.95	r_up	
BMY	20120608	32.95	33.06	r_up	
BMY	20120611	33.06	32.88	r_down	
BMY	20120612	32.88	32.95	r_up	
BMY	20120613	32.95	32.91	r_down	
BMY	20120614	32.91	33.24	r_up	
BMY	20120615	33.24	32.93	r_down	
BMY	20120618	32.93	33.26	r_up	's:1
BMY	20120619	33.26	33.51	r_up	
BMY	20120620	33.51	33.42	r_down	
BMY	20120621	33.42	33.47	r_up	
BMY	20120622	33.47	34.02	r_up	
BMY	20120625	34.02	32.83	r_down	's:3
BMY	20120626	32.83	33.21	r_up	3:1 $:1
BMY	20120627	33.21	33.76	r_up	3:1 watch:1 $:1
BMY	20120628	33.76	33.75	r_down	
BMY	20120629	33.75	34.58	r_up	5.3:1 $:1
BMY	20120702	34.58	34.68	r_up	gaining:1 's:2 watch:1 biggest:1 stocks:1 declining:1
BMY	20120703	34.68	33.9	r_down	
BMY	20120705	33.9	33.77	r_down	
BMY	20120706	33.77	33.61	r_down	
BMY	20120709	33.61	34.01	r_up	
BMY	20120710	34.01	33.72	r_down	
BMY	20120711	33.72	33.59	r_down	
BMY	20120712	33.59	33.9	r_up	
BMY	20120713	33.9	34.35	r_up	
BMY	20120716	34.35	34.41	r_up	
BMY	20120717	34.41	34.94	r_up	bull/bear:1 battleground:1
BMY	20120718	34.94	35.05	r_up	
BMY	20120719	35.05	35.11	r_up	n't:1 3:1 's:1
