20080228	r_down
20080303	r_down
20080304	r_up
20080317	r_down
20080326	r_down
20080404	r_down
20080407	r_down
20080409	r_down
20080415	r_down
20080416	r_down
20080502	r_up
20080506	r_up
20080507	r_down
20080508	r_down
20080512	r_up
20080519	r_down
20080602	r_down
20080603	r_up
20080604	r_down
20080605	r_up
20080611	r_down
20080620	r_down
20080714	r_down
20080715	r_up
20080716	r_up
20080717	r_up
20080722	r_up
20080807	r_down
20080908	r_up
20080918	r_down
20080919	r_up
20081001	r_down
20081002	r_down
20081003	r_down
20081006	r_down
20081009	r_down
20081013	r_up
20081014	r_up
20081015	r_down
20081016	r_down
20081021	r_down
20081027	r_down
20081028	r_up
20081029	r_down
20081030	r_up
20081031	r_up
20081104	r_up
20081105	r_down
20081106	r_down
20081110	r_up
20081111	r_up
20081112	r_down
20081113	r_up
20081117	r_down
20081118	r_down
20081119	r_down
20081201	r_down
20081202	r_up
20081203	r_down
20081204	r_up
20081205	r_up
20081208	r_up
20081209	r_down
20081210	r_down
20081211	r_down
20081212	r_down
20081215	r_down
20081216	r_up
20081217	r_up
20081218	r_down
20081219	r_up
20081223	r_down
20081226	r_down
20090112	r_down
20090114	r_down
20090116	r_down
20090120	r_down
20090121	r_up
20090122	r_up
20090123	r_down
20090204	r_down
20090205	r_up
20090206	r_up
20090211	r_up
20090212	r_down
20090213	r_down
20090219	r_down
20090225	r_down
20090302	r_down
20090303	r_down
20090309	r_down
20090312	r_up
20090317	r_up
20090319	r_down
20090324	r_down
20090325	r_up
20090327	r_up
20090420	r_down
20090421	r_up
20090430	r_down
20090505	r_down
20090506	r_up
20090507	r_down
20090508	r_up
20090518	r_up
20090519	r_up
20090520	r_down
20090522	r_down
20090526	r_up
20090605	r_down
20090608	r_up
20090609	r_up
20090610	r_down
20090612	r_down
20090617	r_up
20090622	r_down
20090623	r_up
20090629	r_up
20090630	r_down
20090710	r_down
20090713	r_up
20090714	r_down
20090716	r_up
20090720	r_up
20090721	r_down
20090722	r_up
20090730	r_up
20090731	r_up
20090805	r_up
20090811	r_down
20090812	r_up
20090813	r_up
20090909	r_up
20090917	r_down
20090918	r_up
20090924	r_up
20090929	r_down
20091008	r_up
20091009	r_up
20091012	r_down
20091013	r_down
20091014	r_up
20091020	r_down
20091021	r_down
20091022	r_up
20091023	r_down
20091029	r_up
20091104	r_down
20091105	r_up
20091117	r_up
20091209	r_up
20091214	r_up
20091218	r_up
20091222	r_up
20100111	r_down
20100112	r_down
20100114	r_down
20100115	r_down
20100120	r_up
20100121	r_down
20100205	r_up
20100223	r_down
20100301	r_up
20100330	r_down
20100416	r_down
20100420	r_down
20100421	r_down
20100430	r_down
20100519	r_up
20100624	r_down
20100630	r_down
20100707	r_up
20100708	r_down
20100709	r_up
20100720	r_up
20100721	r_down
20100817	r_up
20100826	r_down
20100827	r_up
20100830	r_down
20100901	r_up
20100922	r_down
20100930	r_up
20101019	r_down
20101026	r_up
20101027	r_up
20101105	r_up
20101110	r_up
20101118	r_up
20101201	r_up
20101202	r_up
20101209	r_down
20101210	r_up
20101216	r_up
20101222	r_up
20110103	r_up
20110107	r_down
20110111	r_up
20110112	r_up
20110113	r_up
20110118	r_up
20110119	r_down
20110120	r_down
20110131	r_up
20110201	r_up
20110209	r_down
20110215	r_down
20110216	r_up
20110217	r_down
20110222	r_down
20110317	r_up
20110318	r_up
20110322	r_down
20110323	r_up
20110325	r_down
20110407	r_up
20110412	r_down
20110414	r_down
20110418	r_down
20110419	r_up
20110420	r_up
20110425	r_down
20110602	r_up
20110711	r_down
20110719	r_down
20110720	r_up
20110726	r_down
20110803	r_up
20110804	r_down
20110809	r_up
20110824	r_up
20110913	r_up
20110921	r_down
20111017	r_down
20111018	r_up
20111019	r_down
20111031	r_down
20111104	r_down
20111111	r_up
20111114	r_down
20111129	r_down
20111130	r_up
20111215	r_down
20111220	r_up
20111221	r_up
20111223	r_up
20120104	r_down
20120117	r_down
20120118	r_down
20120119	r_up
20120124	r_down
20120125	r_down
20120203	r_up
20120214	r_down
20120224	r_down
20120227	r_up
20120229	r_up
20120307	r_up
20120313	r_up
20120314	r_up
20120320	r_down
20120322	r_down
